Timestamp,Humidity (%),Temperature (°C),Light (lux),Soil Moisture (%)
19:30:28,49.9,25.9,78.33,27.0
19:30:31,49.9,25.9,80.83,27.0
19:30:33,49.9,25.8,82.5,27.0
19:30:35,49.9,25.8,81.67,27.0
19:30:37,50.0,25.8,80.83,27.0
19:30:39,50.0,25.8,80.0,27.0
19:30:41,50.0,25.8,75.83,27.0
19:30:43,49.9,25.8,79.17,27.0
19:30:45,50.0,25.7,82.5,27.0
19:30:47,50.0,25.7,81.67,27.0
19:30:49,50.0,25.7,81.67,27.0
19:30:51,50.0,25.7,81.67,27.0
19:30:53,50.0,25.7,82.5,27.0
19:30:55,50.0,25.6,81.67,27.0
19:30:57,50.1,25.6,81.67,27.0
19:30:59,50.0,25.6,81.67,27.0
19:31:01,50.1,25.6,81.67,27.0
19:31:03,50.1,25.6,76.67,27.0
19:31:05,50.1,25.6,80.0,27.0
19:31:07,50.1,25.5,79.17,27.0
19:31:09,50.2,25.5,82.5,27.0
19:31:11,50.2,25.5,80.83,27.0
19:31:13,50.2,25.5,81.67,27.0
19:31:15,50.3,25.5,82.5,27.0
19:31:17,50.3,25.4,81.67,27.0
19:31:19,50.2,25.4,81.67,27.0
19:31:21,50.2,25.4,216.67,27.0
19:31:23,50.3,25.4,0.0,27.0
19:31:25,50.3,25.4,0.0,27.0
19:31:27,50.3,25.3,0.0,27.0
19:31:29,50.3,25.3,0.0,27.0
19:31:31,50.4,25.3,0.0,27.0
19:31:33,50.4,25.2,0.0,27.0
19:31:35,50.4,25.3,0.83,27.0
19:31:37,50.4,25.2,0.0,27.0
19:31:39,50.5,25.2,0.0,27.0
19:31:41,50.4,25.2,0.0,27.0
19:31:43,50.5,25.2,0.0,27.0
19:31:45,50.5,25.2,0.0,27.0
19:31:47,50.5,25.1,0.0,27.0
19:31:49,50.5,25.1,0.0,27.0
19:31:51,50.6,25.1,0.0,27.0
19:31:53,50.6,25.1,0.0,27.0
19:31:55,50.6,25.1,0.83,27.0
19:31:57,50.6,25.0,0.0,27.0
19:31:59,50.6,25.0,0.83,27.0
19:32:01,50.6,25.0,0.83,27.0
19:32:03,50.6,25.0,0.83,27.0
19:32:05,50.6,25.0,0.83,27.0
19:32:07,50.6,25.0,0.83,27.0
19:32:09,50.6,24.9,0.0,27.0
19:32:11,50.7,24.9,0.0,27.0
19:32:13,50.7,24.9,0.83,27.0
19:32:15,50.6,24.9,0.0,27.0
19:32:17,50.7,24.9,0.83,27.0
19:32:19,50.7,24.9,0.83,27.0
19:32:21,50.7,24.9,0.0,27.0
19:32:23,50.7,24.9,0.83,27.0
19:32:25,50.7,24.8,0.83,27.0
19:32:27,50.7,24.8,0.83,27.0
19:32:29,50.7,24.8,0.83,27.0
19:32:32,50.8,24.8,0.0,27.0
19:32:34,50.8,24.8,0.0,27.0
19:32:36,50.8,24.8,0.0,27.0
19:32:38,50.8,24.8,0.0,27.0
19:32:40,50.8,24.8,0.0,27.0
19:32:42,50.8,24.8,0.0,27.0
19:32:44,50.8,24.7,0.0,27.0
19:32:46,50.8,24.7,0.0,27.0
19:32:48,50.8,24.7,0.0,27.0
19:32:50,50.8,24.7,0.0,27.0
19:32:52,50.8,24.7,0.0,27.0
19:32:54,50.8,24.7,0.0,27.0
19:32:56,50.8,24.7,0.0,27.0
19:32:58,50.8,24.7,0.0,27.0
19:33:00,50.8,24.7,0.0,27.0
19:33:02,50.8,24.7,0.0,27.0
19:33:04,50.8,24.7,0.0,27.0
19:33:06,50.8,24.6,0.0,27.0
19:33:08,50.8,24.6,0.0,27.0
19:33:10,50.8,24.6,0.0,27.0
19:33:12,50.8,24.6,0.0,27.0
19:33:14,50.8,24.6,0.0,27.0
19:33:16,50.8,24.6,0.0,27.0
19:33:18,50.8,24.6,0.0,27.0
19:33:20,50.8,24.6,0.0,27.0
19:33:22,50.8,24.5,0.0,27.0
19:33:24,50.8,24.5,0.0,27.0
19:33:26,50.8,24.5,0.0,27.0
19:33:28,50.9,24.5,0.0,27.0
19:33:30,50.9,24.5,0.0,27.0
19:33:32,50.9,24.5,0.0,27.0
19:33:34,50.9,24.4,0.0,27.0
19:33:36,50.9,24.4,0.0,27.0
19:33:38,50.9,24.4,0.0,27.0
19:33:40,50.9,24.4,0.0,27.0
19:33:42,50.9,24.4,0.0,27.0
19:33:44,50.9,24.4,0.0,27.0
19:33:46,50.9,24.4,0.0,27.0
19:33:48,50.9,24.3,0.0,27.0
19:33:50,50.9,24.3,0.0,27.0
19:33:52,50.9,24.3,0.0,27.0
19:33:54,50.9,24.3,0.0,27.0
19:33:56,50.9,24.3,0.0,27.0
19:33:58,50.9,24.2,0.0,27.0
19:34:00,50.9,24.2,0.0,27.0
19:34:02,50.9,24.2,0.0,27.0
19:34:04,50.9,24.2,0.0,27.0
19:34:06,50.9,24.2,0.0,27.0
19:34:08,50.9,24.2,0.0,27.0
19:34:10,50.9,24.1,0.0,27.0
19:34:12,50.9,24.1,0.0,27.0
19:34:14,50.9,24.1,0.0,27.0
19:34:16,50.9,24.1,0.0,27.0
19:34:18,50.9,24.0,0.0,27.0
19:34:20,51.0,24.0,0.0,27.0
19:34:22,51.0,24.0,0.0,27.0
19:34:24,51.0,24.0,0.0,27.0
19:34:26,51.0,24.0,0.0,27.0
19:34:28,51.0,23.9,0.0,27.0
19:34:30,51.0,23.9,0.0,27.0
19:34:33,51.0,23.9,0.0,27.0
19:34:35,51.1,23.9,0.0,27.0
19:34:37,51.1,23.9,0.0,27.0
19:34:39,51.1,23.9,0.0,27.0
19:34:41,51.1,23.8,0.83,27.0
19:34:43,51.2,23.8,0.83,27.0
19:34:45,51.2,23.8,0.83,27.0
19:34:47,51.2,23.8,0.83,27.0
19:34:49,51.3,23.8,0.83,27.0
19:34:51,51.3,23.8,0.83,27.0
19:34:53,51.4,23.8,0.83,27.0
19:34:55,51.4,23.8,0.0,27.0
19:34:57,51.5,23.8,0.0,27.0
19:34:59,51.5,23.8,0.0,27.0
19:35:01,51.6,23.8,0.0,27.0
19:35:03,51.5,23.8,0.0,27.0
19:35:05,51.6,23.8,0.0,27.0
19:35:07,51.6,23.8,0.0,27.0
19:35:09,51.6,23.8,0.0,27.0
19:35:11,51.6,23.8,0.0,27.0
19:35:13,51.6,23.8,0.0,27.0
19:35:15,51.6,23.8,0.0,27.0
19:35:17,51.6,23.8,0.0,27.0
19:35:19,51.6,23.9,0.0,27.0
19:35:21,51.6,23.9,0.0,27.0
19:35:23,51.5,23.9,0.0,27.0
19:35:25,51.5,23.9,0.0,27.0
19:35:27,51.4,23.9,0.0,27.0
19:35:29,51.3,23.9,0.0,27.0
19:35:31,51.3,23.9,0.0,27.0
19:35:33,51.2,23.9,0.0,27.0
19:35:35,51.2,23.9,0.0,27.0
19:35:37,51.2,23.9,0.0,27.0
19:35:39,51.2,23.9,0.0,27.0
19:35:41,51.2,23.9,0.0,27.0
19:35:43,51.3,23.9,0.0,27.0
19:35:45,51.3,23.9,0.0,27.0
19:35:47,51.3,23.9,0.0,27.0
19:35:49,51.3,23.9,0.0,27.0
19:35:51,51.4,23.9,0.0,27.0
19:35:53,51.4,23.9,0.0,27.0
19:35:55,51.4,23.9,0.0,27.0
19:35:57,51.5,23.9,0.0,27.0
19:35:59,51.5,23.9,0.0,27.0
19:36:01,51.4,23.9,0.0,27.0
19:36:03,51.4,23.9,0.0,27.0
19:36:05,51.3,23.9,0.0,27.0
19:36:07,51.4,23.9,0.0,27.0
19:36:09,51.4,23.9,0.0,27.0
19:36:11,51.4,23.9,0.0,27.0
19:36:13,51.3,23.9,0.0,27.0
19:36:15,51.3,23.9,0.0,27.0
19:36:17,51.3,23.9,0.0,27.0
19:36:19,51.3,23.9,0.0,27.0
19:36:21,51.3,23.9,0.0,27.0
19:36:23,51.3,23.8,0.0,27.0
19:36:25,51.3,23.9,0.0,27.0
19:36:27,51.3,23.8,0.0,27.0
19:36:29,51.2,23.8,0.0,27.0
19:36:31,51.2,23.8,0.0,27.0
19:36:34,51.3,23.8,0.0,27.0
19:36:36,51.2,23.8,0.0,27.0
19:36:38,51.3,23.8,0.0,27.0
19:36:40,51.2,23.8,0.0,27.0
19:36:42,51.2,23.7,0.0,27.0
19:36:44,51.2,23.7,0.0,27.0
19:36:46,51.2,23.7,0.0,27.0
19:36:48,51.2,23.7,0.0,27.0
19:36:50,51.2,23.7,0.0,27.0
19:36:52,51.2,23.7,0.0,27.0
19:36:54,51.3,23.7,0.0,27.0
19:36:56,51.2,23.7,0.0,27.0
19:36:58,51.3,23.6,0.0,27.0
19:37:00,51.3,23.6,0.0,27.0
19:37:02,51.3,23.6,0.0,27.0
19:37:04,51.3,23.6,0.0,27.0
19:37:06,51.3,23.6,0.0,27.0
19:37:08,51.3,23.6,0.0,27.0
19:37:10,51.3,23.6,0.0,27.0
19:37:12,51.2,23.5,0.0,27.0
19:37:14,51.3,23.5,0.0,27.0
19:37:16,51.3,23.5,0.0,27.0
19:37:18,51.3,23.5,0.0,27.0
19:37:20,51.3,23.5,0.0,27.0
19:37:22,51.3,23.5,0.0,27.0
19:37:24,51.3,23.5,0.0,27.0
19:37:26,51.3,23.4,0.0,27.0
19:37:28,51.3,23.4,0.83,27.0
19:37:30,51.3,23.4,0.83,27.0
19:37:32,51.3,23.4,0.0,27.0
19:37:34,51.3,23.3,0.0,27.0
19:37:36,51.3,23.3,0.0,27.0
19:37:38,51.3,23.3,0.0,27.0
19:37:40,51.3,23.3,0.0,27.0
19:37:42,51.4,23.3,0.0,27.0
19:37:44,51.4,23.3,0.0,27.0
19:37:46,51.5,23.3,0.0,27.0
19:37:48,51.6,23.3,0.0,27.0
19:37:50,51.7,23.3,0.0,27.0
19:37:52,51.8,23.2,0.0,27.0
19:37:54,51.8,23.3,0.0,27.0
19:37:56,51.9,23.3,0.0,27.0
19:37:58,51.9,23.3,0.0,27.0
19:38:00,51.9,23.3,0.0,27.0
19:38:02,51.9,23.4,0.0,27.0
19:38:04,51.9,23.4,0.0,27.0
19:38:06,51.9,23.4,0.0,27.0
19:38:08,51.8,23.5,0.0,27.0
19:38:10,51.8,23.5,0.0,27.0
19:38:12,51.8,23.5,0.0,27.0
19:38:14,51.7,23.6,0.0,27.0
19:38:16,51.7,23.6,0.0,27.0
19:38:18,51.6,23.7,0.0,27.0
19:38:20,51.5,23.7,0.0,27.0
19:38:22,51.4,23.8,0.0,27.0
19:38:24,51.4,23.8,0.0,27.0
19:38:26,51.3,23.9,0.0,27.0
19:38:28,51.2,24.0,0.0,27.0
19:38:30,51.2,24.0,0.0,27.0
19:38:32,51.3,24.1,0.0,27.0
19:38:35,51.3,24.1,0.0,27.0
19:38:37,51.3,24.2,0.0,27.0
19:38:39,51.2,24.2,0.83,27.0
19:38:41,51.1,24.2,0.0,27.0
19:38:43,51.0,24.3,0.0,27.0
19:38:45,51.0,24.3,0.0,27.0
19:38:47,50.9,24.3,0.0,27.0
19:38:49,50.7,24.3,0.0,27.0
19:38:51,50.7,24.3,0.0,27.0
19:38:53,50.6,24.3,0.0,27.0
19:38:55,50.6,24.3,0.0,27.0
19:38:57,50.5,24.3,0.0,27.0
19:38:59,50.5,24.3,0.0,27.0
19:39:01,50.5,24.3,0.0,27.0
19:39:03,50.4,24.3,0.0,27.0
19:39:05,50.4,24.3,0.0,27.0
19:39:07,50.4,24.3,0.0,27.0
19:39:09,50.3,24.3,0.83,27.0
19:39:11,50.3,24.3,0.0,27.0
19:39:13,50.3,24.2,0.83,27.0
19:39:15,50.3,24.2,0.0,27.0
19:39:17,50.3,24.2,0.83,27.0
19:39:19,50.3,24.2,0.0,27.0
19:39:21,50.3,24.2,0.83,27.0
19:39:23,50.3,24.2,0.83,27.0
19:39:25,50.3,24.1,0.83,27.0
19:39:27,50.3,24.1,0.83,27.0
19:39:29,50.3,24.1,0.83,27.0
19:39:31,50.3,24.1,0.0,27.0
19:39:33,50.3,24.1,0.0,27.0
19:39:35,50.2,24.0,0.0,27.0
19:39:37,50.3,24.0,0.0,27.0
19:39:39,50.3,24.0,0.0,27.0
19:39:41,50.3,24.0,0.0,27.0
19:39:43,50.2,24.0,0.0,27.0
19:39:45,50.2,23.9,0.0,27.0
19:39:47,50.2,23.9,0.0,27.0
19:39:49,50.2,23.9,0.0,27.0
19:39:51,50.2,23.9,0.0,27.0
19:39:53,50.3,23.9,0.0,27.0
19:39:55,50.3,23.8,0.83,27.0
19:39:57,50.3,23.8,0.0,27.0
19:39:59,50.3,23.8,0.0,27.0
19:40:01,50.3,23.8,0.0,27.0
19:40:03,50.3,23.7,0.0,27.0
19:40:05,50.3,23.7,0.0,27.0
19:40:07,50.4,23.7,0.0,27.0
19:40:09,50.4,23.7,0.83,27.0
19:40:11,50.4,23.6,0.83,27.0
19:40:13,50.4,23.6,0.83,27.0
19:40:15,50.4,23.5,0.0,27.0
19:40:17,50.4,23.5,0.0,27.0
19:40:19,50.4,23.5,0.0,27.0
19:40:21,50.4,23.5,0.0,27.0
19:40:23,50.5,23.4,0.0,27.0
19:40:25,50.4,23.4,0.0,27.0
19:40:27,50.5,23.4,0.0,27.0
19:40:29,50.5,23.4,0.0,27.0
19:40:31,50.5,23.3,0.83,27.0
19:40:33,50.5,23.3,0.0,27.0
19:40:36,50.5,23.3,0.0,27.0
19:40:38,50.6,23.2,0.83,27.0
19:40:40,50.6,23.2,0.0,27.0
19:40:42,50.6,23.2,0.0,27.0
19:40:44,50.7,23.1,0.83,27.0
19:40:46,50.7,23.1,0.0,27.0
19:40:48,50.7,23.1,0.0,27.0
19:40:50,50.7,23.1,0.0,27.0
19:40:52,50.7,23.0,0.0,27.0
19:40:54,50.7,23.0,0.0,27.0
19:40:56,50.8,23.0,0.0,27.0
19:40:58,50.8,23.0,0.83,27.0
19:41:00,50.9,23.0,0.0,27.0
19:41:02,50.9,22.9,0.0,27.0
19:41:04,50.9,22.9,0.0,27.0
19:41:06,50.9,22.9,0.83,27.0
19:41:08,50.9,22.8,0.83,27.0
19:41:10,51.0,22.8,0.83,27.0
19:41:12,51.0,22.8,0.83,27.0
19:41:14,51.1,22.8,0.0,27.0
19:41:16,51.1,22.8,0.0,27.0
19:41:18,51.2,22.8,0.0,27.0
19:41:20,51.2,22.7,0.0,27.0
19:41:22,51.3,22.7,0.83,27.0
19:41:24,51.3,22.7,0.0,27.0
19:41:26,51.4,22.7,0.0,27.0
19:41:28,51.4,22.7,0.0,27.0
19:41:30,51.4,22.7,0.0,27.0
19:41:32,51.4,22.7,0.83,27.0
19:41:34,51.4,22.7,0.0,27.0
19:41:36,51.3,22.7,0.0,27.0
19:41:38,51.3,22.7,0.83,27.0
19:41:40,51.3,22.7,0.0,27.0
19:41:42,51.3,22.7,0.0,27.0
19:41:44,51.3,22.6,0.0,27.0
19:41:46,51.3,22.6,0.0,27.0
19:41:48,51.4,22.6,0.0,27.0
19:41:50,51.3,22.6,0.0,27.0
19:41:52,51.3,22.6,0.83,27.0
19:41:54,51.3,22.6,0.83,27.0
19:41:56,51.3,22.5,0.0,27.0
19:41:58,51.4,22.5,0.0,27.0
19:42:00,51.4,22.5,0.0,27.0
19:42:02,51.4,22.5,0.0,27.0
19:42:04,51.4,22.5,0.0,27.0
19:42:06,51.5,22.5,0.0,27.0
19:42:08,51.5,22.4,0.83,27.0
19:42:10,51.6,22.5,0.0,27.0
19:42:12,51.7,22.4,0.0,27.0
19:42:14,51.7,22.4,0.83,27.0
19:42:16,51.8,22.4,0.0,27.0
19:42:18,51.8,22.4,0.0,27.0
19:42:20,51.7,22.4,0.83,27.0
19:42:22,51.7,22.4,0.83,27.0
19:42:24,51.7,22.4,0.83,27.0
19:42:26,51.7,22.4,0.83,27.0
19:42:28,51.7,22.4,0.83,27.0
19:42:30,51.7,22.4,0.0,27.0
19:42:32,51.7,22.4,0.0,27.0
19:42:34,51.7,22.4,0.0,27.0
19:42:37,51.8,22.4,0.83,27.0
19:42:39,51.8,22.3,0.0,27.0
19:42:41,51.8,22.4,0.0,27.0
19:42:43,51.8,22.3,0.0,27.0
19:42:45,51.9,22.3,0.0,27.0
19:42:47,51.8,22.3,0.0,27.0
19:42:49,51.9,22.3,0.0,27.0
19:42:51,52.1,22.3,0.0,27.0
19:42:53,52.0,22.3,0.0,27.0
19:42:55,52.0,22.3,0.0,27.0
19:42:57,51.9,22.3,0.0,27.0
19:42:59,51.9,22.3,0.0,27.0
19:43:01,51.9,22.3,0.0,27.0
19:43:03,51.9,22.3,0.0,27.0
19:43:05,51.9,22.2,0.83,27.0
19:43:07,51.9,22.2,0.0,27.0
19:43:09,51.9,22.2,0.0,27.0
19:43:11,51.9,22.2,0.0,27.0
19:43:13,52.0,22.1,0.0,27.0
19:43:15,52.0,22.1,0.0,27.0
19:43:17,52.0,22.1,0.0,27.0
19:43:19,52.0,22.1,0.0,27.0
19:43:21,52.0,22.0,0.0,27.0
19:43:23,52.0,22.0,0.0,27.0
19:43:25,52.0,22.0,0.0,27.0
19:43:27,52.0,22.0,0.0,27.0
19:43:29,52.0,21.9,0.0,27.0
19:43:31,52.1,21.9,0.0,27.0
19:43:33,52.1,21.9,0.0,27.0
19:43:35,52.2,21.9,0.0,27.0
19:43:37,52.2,21.9,0.83,27.0
19:43:39,52.3,21.8,0.83,27.0
19:43:41,52.3,21.8,0.0,27.0
19:43:43,52.3,21.8,0.83,27.0
19:43:45,52.3,21.8,0.83,27.0
19:43:47,52.3,21.8,0.0,27.0
19:43:49,52.5,21.7,0.0,27.0
19:43:51,52.6,21.8,0.0,27.0
19:43:53,52.6,21.7,0.0,27.0
19:43:55,52.7,21.7,0.83,27.0
19:43:57,52.7,21.7,0.0,27.0
19:43:59,52.8,21.7,0.0,27.0
19:44:01,52.8,21.7,0.83,27.0
19:44:03,52.9,21.7,0.0,27.0
19:44:05,52.9,21.8,0.0,27.0
19:44:07,52.8,21.7,0.83,27.0
19:44:09,52.8,21.7,0.83,27.0
19:44:11,52.8,21.8,0.0,27.0
19:44:13,52.7,21.8,0.0,27.0
19:44:15,52.7,21.8,0.0,27.0
19:44:17,52.7,21.8,0.0,27.0
19:44:19,52.7,21.8,0.0,27.0
19:44:21,52.7,21.8,0.83,27.0
19:44:23,52.7,21.8,0.0,27.0
19:44:25,52.6,21.8,0.0,27.0
19:44:27,52.7,21.7,0.0,27.0
19:44:29,52.7,21.7,0.0,27.0
19:44:31,52.6,21.7,0.0,27.0
19:44:33,52.7,21.7,0.0,27.0
19:44:35,52.6,21.7,0.83,27.0
19:44:38,52.7,21.7,0.0,27.0
19:44:40,52.7,21.7,0.0,27.0
19:44:42,52.7,21.7,0.0,27.0
19:44:44,52.8,21.7,0.0,27.0
19:44:46,52.8,21.7,0.0,27.0
19:44:48,52.7,21.6,0.0,28.0
19:44:50,52.8,21.6,0.0,28.0
19:44:52,52.8,21.6,0.0,28.0
19:44:54,52.8,21.6,0.83,28.0
19:44:56,52.8,21.6,0.83,28.0
19:44:58,52.8,21.6,0.0,28.0
19:45:00,52.8,21.6,0.0,28.0
19:45:02,52.8,21.6,0.0,28.0
19:45:04,52.8,21.6,0.83,28.0
19:45:06,52.8,21.6,0.0,28.0
19:45:08,52.8,21.5,0.0,28.0
19:45:10,52.8,21.5,0.0,28.0
19:45:12,52.8,21.5,0.0,28.0
19:45:14,52.9,21.5,0.0,28.0
19:45:16,52.9,21.5,0.0,28.0
19:45:18,52.9,21.5,0.0,28.0
19:45:20,53.1,21.4,0.0,28.0
19:45:22,53.2,21.4,0.0,28.0
19:45:24,53.2,21.4,0.0,28.0
19:45:26,53.1,21.4,0.0,28.0
19:45:28,53.1,21.4,0.0,28.0
19:45:30,53.0,21.4,0.83,28.0
19:45:32,53.0,21.3,0.83,28.0
19:45:34,53.0,21.3,0.83,28.0
19:45:36,53.0,21.3,0.0,28.0
19:45:39,53.1,21.3,0.83,28.0
19:45:41,53.1,21.2,0.83,28.0
19:45:43,53.1,21.2,0.0,28.0
19:45:45,53.1,21.2,0.0,28.0
19:45:47,53.1,21.2,0.0,28.0
19:45:49,53.1,21.2,0.83,28.0
19:45:51,53.1,21.2,0.0,28.0
19:45:53,53.2,21.2,0.83,28.0
19:45:55,53.3,21.2,0.0,28.0
19:45:57,53.3,21.1,0.0,28.0
19:45:59,53.3,21.1,0.0,28.0
19:46:01,53.3,21.1,0.0,28.0
19:46:03,53.3,21.1,0.0,28.0
19:46:05,53.3,21.1,0.83,28.0
19:46:07,53.3,21.1,0.83,28.0
19:46:09,53.3,21.1,0.83,28.0
19:46:11,53.4,21.1,0.0,28.0
19:46:13,53.4,21.0,0.0,28.0
19:46:15,53.4,21.1,0.0,28.0
19:46:17,53.4,21.1,0.83,28.0
19:46:19,53.5,21.0,0.0,28.0
19:46:21,53.4,21.0,0.83,28.0
19:46:23,53.5,21.0,0.0,28.0
19:46:25,53.5,21.0,0.83,28.0
19:46:27,53.5,21.0,0.0,28.0
19:46:29,53.5,21.0,0.0,28.0
19:46:31,53.5,21.0,0.0,28.0
19:46:33,53.5,21.0,0.0,28.0
19:46:35,53.5,21.0,0.0,28.0
19:46:37,53.5,21.0,0.0,28.0
19:46:39,53.5,21.0,0.0,28.0
19:46:41,53.5,21.0,0.0,28.0
19:46:43,53.5,21.0,0.0,28.0
19:46:45,53.5,21.0,0.83,28.0
19:46:47,53.6,21.0,0.0,28.0
19:46:49,53.6,21.0,0.83,28.0
19:46:51,53.6,21.0,0.0,28.0
19:46:53,53.6,21.0,0.0,28.0
19:46:55,53.6,21.0,0.83,28.0
19:46:57,53.5,21.0,0.0,28.0
19:46:59,53.6,20.9,0.0,28.0
19:47:01,53.6,21.0,0.0,28.0
19:47:03,53.6,20.9,0.0,28.0
19:47:05,53.6,20.9,0.0,28.0
19:47:07,53.6,20.9,0.0,28.0
19:47:09,53.6,20.9,0.83,28.0
19:47:11,53.6,20.9,0.0,28.0
19:47:13,53.6,20.9,0.83,28.0
19:47:15,53.6,20.9,0.0,28.0
19:47:17,53.6,20.9,0.83,28.0
19:47:19,53.7,20.9,0.0,28.0
19:47:21,53.7,20.9,0.83,28.0
19:47:23,53.7,20.9,0.83,28.0
19:47:25,53.7,20.8,0.83,28.0
19:47:27,54.0,20.8,0.0,28.0
19:47:29,54.0,20.8,0.0,28.0
19:47:31,53.9,20.8,0.0,28.0
19:47:33,53.9,20.8,0.0,28.0
19:47:35,53.9,20.8,0.0,28.0
19:47:37,53.9,20.8,0.0,28.0
19:47:40,54.0,20.8,0.0,28.0
19:47:42,53.9,20.7,0.83,28.0
19:47:44,53.9,20.7,0.0,28.0
19:47:46,53.9,20.7,0.0,28.0
19:47:48,53.9,20.7,0.0,28.0
19:47:50,53.9,20.7,0.0,28.0
19:47:52,53.9,20.7,0.0,28.0
19:47:54,53.9,20.7,0.0,28.0
19:47:56,53.9,20.6,0.0,28.0
19:47:58,53.9,20.6,0.83,28.0
19:48:00,54.0,20.6,0.0,28.0
19:48:02,54.0,20.6,0.0,28.0
19:48:04,54.0,20.6,0.0,28.0
19:48:06,54.0,20.6,0.0,28.0
19:48:08,54.0,20.6,0.0,28.0
19:48:10,54.1,20.6,0.83,28.0
19:48:12,54.0,20.6,0.0,28.0
19:48:14,54.1,20.5,0.0,28.0
19:48:16,54.1,20.5,0.83,28.0
19:48:18,54.1,20.5,0.83,28.0
19:48:20,54.1,20.5,0.83,28.0
19:48:22,54.1,20.5,0.0,28.0
19:48:24,54.1,20.5,0.83,28.0
19:48:26,54.1,20.5,0.83,28.0
19:48:28,54.2,20.5,0.0,28.0
19:48:30,54.2,20.5,0.83,28.0
19:48:32,54.2,20.5,0.83,28.0
19:48:34,54.2,20.5,0.83,28.0
19:48:36,54.3,20.5,0.83,28.0
19:48:38,54.4,20.5,0.0,28.0
19:48:40,54.4,20.5,0.0,28.0
19:48:42,54.4,20.4,0.0,28.0
19:48:44,54.3,20.4,0.0,28.0
19:48:46,54.4,20.4,0.83,28.0
19:48:48,54.4,20.4,0.83,28.0
19:48:50,54.4,20.4,0.83,28.0
19:48:52,54.5,20.4,0.83,28.0
19:48:54,54.5,20.4,221.67,28.0
19:48:56,54.6,20.4,219.17,28.0
19:48:58,54.7,20.4,220.83,28.0
19:49:00,54.8,20.4,219.17,28.0
19:49:02,54.9,20.4,219.17,28.0
19:49:04,54.9,20.4,220.83,28.0
19:49:06,54.9,20.5,219.17,28.0
19:49:08,54.9,20.5,218.33,28.0
19:49:10,54.9,20.5,217.5,28.0
19:49:12,54.9,20.5,217.5,28.0
19:49:14,54.9,20.5,220.0,28.0
19:49:16,54.9,20.6,219.17,28.0
19:49:18,54.8,20.6,220.83,28.0
19:49:20,54.7,20.6,221.67,28.0
19:49:22,54.7,20.7,220.0,28.0
19:49:24,54.6,20.7,221.67,28.0
19:49:26,54.5,20.7,219.17,28.0
19:49:28,54.5,20.7,195.0,28.0
19:49:30,54.4,20.7,203.33,28.0
19:49:32,54.5,20.7,212.5,28.0
19:49:34,54.4,20.7,215.83,28.0
19:49:36,54.4,20.7,215.0,28.0
19:49:38,54.4,20.7,214.17,28.0
19:49:41,54.3,20.7,212.5,28.0
19:49:43,54.3,20.7,217.5,28.0
19:49:45,54.3,20.8,215.83,28.0
19:49:47,54.3,20.8,215.83,28.0
19:49:49,54.3,20.8,215.83,28.0
19:49:51,54.3,20.7,214.17,28.0
19:49:53,54.3,20.7,205.0,28.0
19:49:55,54.3,20.8,112.5,28.0
19:49:57,54.3,20.7,105.83,28.0
19:49:59,54.2,20.7,212.5,28.0
19:50:01,54.2,20.7,215.83,28.0
19:50:03,54.2,20.7,212.5,28.0
19:50:05,54.3,20.7,214.17,28.0
19:50:07,54.2,20.7,212.5,28.0
19:50:09,54.3,20.7,215.83,28.0
19:50:11,54.3,20.7,214.17,28.0
19:50:13,54.3,20.7,216.67,28.0
19:50:15,54.3,20.7,214.17,28.0
19:50:17,54.3,20.7,215.83,28.0
19:50:19,54.3,20.7,216.67,28.0
19:50:21,54.3,20.7,215.83,28.0
19:50:23,54.3,20.7,213.33,28.0
19:50:25,54.3,20.7,213.33,28.0
19:50:27,54.3,20.7,216.67,28.0
19:50:29,54.3,20.7,216.67,28.0
19:50:31,54.3,20.7,216.67,28.0
19:50:33,54.3,20.7,214.17,28.0
19:50:35,54.3,20.7,216.67,28.0
19:50:37,54.3,20.7,217.5,28.0
19:50:39,54.3,20.7,216.67,28.0
19:50:41,54.3,20.7,217.5,28.0
19:50:43,54.3,20.7,214.17,28.0
19:50:45,54.3,20.7,213.33,28.0
19:50:47,54.3,20.7,215.83,28.0
19:50:49,54.3,20.7,216.67,28.0
19:50:51,54.3,20.7,215.83,28.0
19:50:53,54.3,20.7,213.33,28.0
19:50:55,54.4,20.7,216.67,28.0
19:50:57,54.4,20.7,216.67,28.0
19:50:59,54.4,20.7,216.67,28.0
19:51:01,54.4,20.7,213.33,28.0
19:51:03,54.4,20.7,215.83,28.0
19:51:05,54.3,20.6,215.83,28.0
19:51:07,54.4,20.6,215.83,28.0
19:51:09,54.4,20.6,213.33,28.0
19:51:11,54.4,20.6,215.83,28.0
19:51:13,54.4,20.6,215.0,28.0
19:51:15,54.4,20.6,216.67,28.0
19:51:17,54.4,20.6,216.67,28.0
19:51:19,54.5,20.6,210.0,28.0
19:51:21,54.5,20.6,220.0,28.0
19:51:23,54.6,20.6,218.33,28.0
19:51:25,54.6,20.7,220.0,28.0
19:51:27,54.6,20.7,220.83,28.0
19:51:29,54.6,20.7,219.17,28.0
19:51:31,54.7,20.7,220.83,28.0
19:51:33,54.7,20.7,221.67,28.0
19:51:35,54.7,20.7,220.83,28.0
19:51:37,54.7,20.7,221.67,28.0
19:51:39,54.7,20.8,214.17,28.0
19:51:42,54.7,20.8,214.17,28.0
19:51:44,54.7,20.8,213.33,28.0
19:51:46,54.7,20.8,215.0,28.0
